id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q878217,President of Vanuatu,Q686,Q686,,,1980-07-30,,,,President of Vanuatu
Q109923889,Deputy Prime Minister,Q686,Q686,,,,,,,
Q109923932,"Minister of Agriculture, Forestry and Fisheries",Q686,Q686,,,,,,,
Q109923941,Minister of Education and Training,Q686,Q686,,,,,,,
Q109923927,Minister of Finance,Q686,Q686,,,,,,,
Q109923918,Minister of Foreign Affairs and External Trade,Q686,Q686,,,,,,,
Q109923908,Minister of Health,Q686,Q686,,,,,,,
Q109923895,Minister of Infrastructure and Public Utilities,Q686,Q686,,,,,,,
Q109923891,Minister of Internal Affairs,Q686,Q686,,,,,,,
Q109923898,Minister of Justice and Social Welfare,Q686,Q686,,,,,,,
Q109924033,"Minister of Lands, Geology and Natural Resources",Q686,Q686,,,,,,,
Q109923911,Minister of Planning and Climate Change Adaptation,Q686,Q686,,,,,,,
Q109923989,"Minister of Tourism, Commerce, Trades and Ni Vanuatu Business",Q686,Q686,,,,,,,
Q109923934,Minister of Youth and Sport,Q686,Q686,,,,,,,
Q109923905,Speaker of the Parliament of Vanuatu,,,,,,,,,
Q109924048,Governor of the Reserve Bank of Vanuatu,Q686,,,,,,,,
